205,쓸데없음; 고통; 헛됨; 악함; 우상; 악 
206,우상숭배
207,강한; 오노
208,힘센; 오남
209,강한; 오난
210,우바스
211,오빌
212,바퀴
213,가깝다; 서둘다; 움추리다; 서두르게
214,보관소; 병기고; 지하실; 저장
215,영광스러운; 밝힘; 밝다; 비우다; 비친
216,조명;번개불;밝은; 맑은; 낮; 빛; 아침
217,불꽃; 동방; 불; 빛
218,우르
219,밝음; 번영; 풀; 빛
220,마굿간; 우리
221,불의
222,하나님의 불꽃
223,여호와의 불꽃
224,빛들
225,오다; 동의하
226,신호; 깃발; 횃불; 기념비; 전조
227,그때에나; 그곳에; 그러므로; 시작하는 
228,밝히다; 뜨겁게 하다; 뜨거운
229,우슬초 같은
230,확고한; 가버리다
231,우슬초
232,둘러진; 혁대; 띠
233,그 때에
234,생각하는 사람; 기념 이물
235,사라지다; 실패하다; 돌아다니다
236,떠나다; 가다
237,출발
238,귀를 펴다; 듣다
239,무게를 달다; 숙고하다; 귀를 기울이다
240,삽; 노; 무기
241,넓음; 귀; 광고; 청중; 청취
242,세에라의 작은 땅
243,다불의 평지들
244,귀를 가진; 오세니; 오스니 족속
245,야호와에게 들려진
246,수갑; 쇠사슬
247,띠를 띠다; 묶다; 띠를 매다
248,팔
249,성장;토착인;토착나무;월계나무
250,세라인 세라의 자손; 에스라인
251,형제; 친척; 과 같은; 다른 또한 "아하
252,형제
253,오! 아; 아아
254,화로; 풍로. 난로
255,짖는 동물;야생동물; 음울한 피조물
256,아버지의 형제; 친구
257,이해의 형제; 소유자
258,통일시키다; 모으다; 어떤 길로든
259,하나; 통일된; 같이; 다함께 
260,파피루스; 풀; 붓꽃잎; 초원
261,통일된
262,발언; 선언
263,해결; -보임
264,형제간; 우애; 형제 관계
265,형제의
266,아호아 족속; 아호아의 자손
267,물의 형제; 이웃
268,뒷; 뒤에; 뒤로; 서부; 장차; 없이
269,자매; 다른; 다함께
270,놀라다; 막다; 잡다; 매다
271,소유자
272,붙잡힌; 소유
273,붙잡힌 것
274,여호와께서 잡으셨다
275,붙잡음
276,소유
277,형제의
278,에히
279,삼촌
280,수수께끼
281,경배자
282,명성의 형제; 소유자
283,형제의
284,수수께끼의 형제
285,선의 형제
286,태어난 아이의 형제
287,죽음의 형제
288,왕의 형제
289,몫; 선물; 아히만
290,분노의 형제
291,형제의
292,너그러움의 형제
293,즐거움의 형제
294,후원의 형제
295,도움의 형제
296,일어남
297,높음의 형제
298,아히람인; 아히람의 족속
299,잘못의 형제
300,새벽의 형제
301,노래하는 자의 형제
302,어리석음의 형제
303,살찜; 비옥한
304,원하는
305,그랬으면; 그렇게 되기를
306,자수정
307,악메다
308,아하스배
309,계속하다; 연기하다; 늦추다; 방해
310,후에; 다시; -에; -에서; 멀리; 뒤
311,뒤에
312,뒷족의; 다음의; 다른; 이상한
313,아헬
314,뒷쪽의; 늦은; 마지막의; 서쪽의
315,형제 뒤에
316,안전한
317,다른; 또다른
318,마지막의; 드디어
319,끝; 뒷쪽의; 맨 마지막의
320,다 늦은; -나중의
321,다른
322,뒤로; 뒤쪽으로
323,태수; 부관
324,방백
325,아하수에로
326,아하스다 족속
327,나귀; 낙타
328,강신술자; 점잖게; 요술쟁이; 부드럽게
329,가시나무; 가시; 가시덤불
330,뒤틀린; 꼬인실; 방사; 주단
331,닫다; 막다; 죄다; -좁히다; 닫다
332,닫아버리다; -달다
333,불구의
334,딛힌; 저지된; 왼손잡이의
335,어디?; 어떻게?; 무엇; 어디로부터
336,아니
337,아!; 화로다!
338,짖는 짐승; 고독한 야생동물;
339,거할 수 있는 곳; 땅; 해안; 섬; 시골
340,미워하다; 적대하다; 적이 되다
