5650
9004
834
559
9005
9005
5414
9005
5216
9005
1121
3605
9009
3117
9003
3117
6586
123
4480
8478
3027
3063
9000
4427
5921
4428
9000
5674
3141
6811
9000
3605
9009
7393
5973
9000
1961
1931
6965
3915
9000
5221
853
123
9009
5437
413
9000
853
8269
9009
7393
9000
5127
9009
5971
9005
168
9000
6586
123
4480
8478
3027
3063
5704
9009
3117
9009
2088
227
6586
3841
9003
9009
6256
9009
1931
9000
3499
1697
3141
9000
3605
834
6213
9008
3808
1992
3789
5921
5612
1697
9009
3117
9005
4428
3063
9000
7901
3141
5973
1
9000
6912
5973
1
9003
5892
1732
9000
4427
274
1121
8478
9003
8141
8147
6240
8141
9005
3141
1121
256
4428
3478
4427
274
1121
3088
4428
3063
1121
6242
9000
8147
8141
274
9003
4427
9000
8141
259
4427
9003
3389
9000
8034
517
6271
1323
6018
4428
3478
9000
1980
9003
1870
1004
256
9000
6213
9009
7451
9003
5869
3068
9004
1004
256
3588
2860
1004
256
1931
9000
1980
854
3141
1121
256
9005
9009
4421
5973
2371
4428
758
9003
7433
1568
9000
5221
761
853
3141
9000
7725
3141
9009
4428
9005
7495
9003
3157
4480
9009
4347
834
5221
761
9003
9009
7414
9003
3898
854
2371
4428
758
9000
274
1121
3088
4428
3063
3381
9005
7200
853
3141
1121
256
9003
3157
3588
2470
1931
9000
477
9009
5030
7121
9005
259
4480
1121
9009
5030
9000
559
9005
2296
4975
9000
3947
6378
9009
8081
9009
2088
9003
3027
9000
1980
7433
1568
9000
935
8033
9000
7200
8033
3058
1121
3092
1121
5250
9000
935
9000
6965
4480
8432
251
9000
935
853
2315
9003
2315
9000
3947
6378
9009
8081
9000
3332
5921
7218
9000
559
3541
559
3068
4886
9005
4428
413
3478
9000
6605
9009
1817
9000
5127
9000
3808
2442
9000
1980
9009
5288
9009
5288
9009
5030
7433
1568
9000
935
9000
2009
8269
9009
2428
3427
9000
559
1697
9005
413
9009
8269
9000
559
3058
413
4310
4480
3605
9000
559
413
9009
8269
9000
6965
9000
935
9009
1004
9000
3332
9009
8081
413
7218
9000
559
9005
3541
559
3068
430
3478
4886
9005
4428
413
5971
3068
413
3478
9000
5221
853
1004
256
113
9000
5358
1818
5650
9009
5030
9000
1818
3605
5650
3068
4480
3027
348
9000
6
3605
1004
256
9000
3772
9005
256
8366
9003
7023
9000
6113
9000
5800
9003
3478
9000
5414
853
1004
256
9004
1004
3379
1121
5028
9000
9004
1004
1201
1121
281
9000
853
348
398
9009
3611
9003
2506
3157
9000
369
6912
9000
6605
9009
1817
9000
5127
9000
3058
3318
413
5650
113
9000
559
9005
9008
7965
4069
935
9009
7696
9009
2088
413
9000
559
413
859
3045
853
9009
376
9000
853
7879
9000
559
8267
5046
4994
9005
9000
559
9004
2063
9000
9004
2063
559
413
9005
559
3541
559
3068
4886
9005
4428
413
3478
9000
4116
9000
3947
376
899
9000
7760
8478
413
1634
9009
4609
9000
8628
9003
9009
7782
9000
559
4427
3058
9000
7194
3058
1121
3092
1121
5250
413
3141
9000
3141
1961
8104
9003
7433
1568
1931
9000
3605
3478
4480
6440
2371
4428
758
9000
7725
3088
9009
4428
9005
7495
9003
3157
4480
9009
4347
834
5221
761
9003
3898
854
2371
4428
758
9000
559
3058
518
3426
5315
408
3318
6412
4480
9009
5892
9005
1980
9005
5046
9003
3157
9000
7392
3058
9000
1980
3157
3588
3141
7901
8033
9000
274
4428
3063
3381
9005
7200
853
3141
9000
9009
6822
5975
5921
9009
4026
9003
3157
9000
7200
853
8229
3058
9003
935
9000
559
8229
589
7200
9000
559
3088
3947
7395
9000
7971
9005
7125
9000
559
9008
7965
9000
1980
7392
9009
5483
9005
7125
9000
559
3541
559
9009
4428
9008
7965
9000
559
3058
4100
9005
9000
9005
7965
5437
413
310
9000
5046
9009
6822
